entity_id,variant_name,source
9001,WESTINGHOUSE ELECTRIC & MFG CO,patent_assignee
9001,WESTINGHOUSE ELECTRIC & MFG CO [US],patent_assignee
9001,WESTINGHOUSE ELECTRIC & MANUFACTURING COMPANY,trademark_owner
9001,WESTINGHOUSE ELECTRIC & MANUFACTURING CO.,trademark_owner
9001,"WESTINGHOUSE ELECTRIC & MANUFACTURING COMPANY, THE",trademark_owner
